station,date,rainfall_mm,relative_humidity_percent,wind_ms,wet_bulb_c,evaporation_mm,cloud_cover_oktas,pressure_hpa,year,month_num
SIBU,2018-10-14,0.4,86.5,1.2,23.7,2.1,7.3,1012.7541666666668,2018,10
SIBU,2018-10-15,2.8,85.0,1.7,24.0,3.8,7.0,1012.4125,2018,10
SIBU,2018-10-16,2.8,82.9,1.5,23.9,2.0,6.8,1011.475,2018,10
SIBU,2018-10-17,8.0,84.1,1.6,23.9,4.8,7.1,1010.8875,2018,10
SIBU,2018-10-18,4.2,90.0,1.6,23.5,1.6,7.0,1011.7041666666668,2018,10
SIBU,2018-10-19,9.0,84.8,2.0,23.4,3.3,7.0,1011.425,2018,10
SIBU,2018-10-20,0.6,91.0,1.1,23.6,1.7,7.0,1012.5833333333334,2018,10
SIBU,2018-10-21,7.4,85.9,1.8,23.8,3.2,7.0,1012.575,2018,10
SIBU,2018-10-22,0.4,86.1,1.8,23.4,3.2,7.0,1011.7625,2018,10
SIBU,2018-10-23,9.6,76.8,1.1,24.4,4.8,7.0,1010.6583333333332,2018,10
SIBU,2018-10-24,0.0,86.0,1.2,24.4,2.3,7.0,1011.6,2018,10
SIBU,2018-10-25,0.6,85.5,1.8,24.1,3.3,7.0,1011.9125,2018,10
SIBU,2018-10-26,13.8,89.7,1.1,24.3,4.2,7.0,1012.1625,2018,10
SIBU,2018-10-27,0.0,83.1,1.2,24.8,4.6,7.0,1010.9875,2018,10
SIBU,2018-10-28,0.0,80.6,1.5,25.3,4.9,7.0,1009.9666666666668,2018,10
SIBU,2018-10-29,1.8,86.0,1.4,25.0,3.8,7.0,1008.9666666666668,2018,10
SIBU,2018-10-30,20.8,87.7,0.8,25.1,4.6,7.0,1008.5958333333332,2018,10
SIBU,2018-10-31,46.0,87.9,1.2,24.5,4.5,7.0,1009.0333333333332,2018,10
SIBU,2018-11-01,0.6,88.4,1.2,24.8,3.0,7.0,1008.8125,2018,11
SIBU,2018-11-02,0.0,84.7,0.6,25.6,3.4,7.0,1009.2708333333334,2018,11
SIBU,2018-11-03,37.0,88.6,0.8,25.8,4.5,7.0,1009.7125,2018,11
SIBU,2018-11-04,1.2,90.3,0.7,25.3,1.8,7.2,1010.0041666666668,2018,11
SIBU,2018-11-05,1.8,84.3,0.8,25.6,5.6,7.0,1008.1333333333332,2018,11
SIBU,2018-11-06,35.0,88.1,1.3,24.9,4.0,7.0,1007.9541666666668,2018,11
SIBU,2018-11-07,2.6,91.0,0.6,24.4,4.1,7.0,1009.2125,2018,11
SIBU,2018-11-08,21.0,89.7,0.5,24.8,2.7,6.9,1009.125,2018,11
SIBU,2018-11-09,0.2,86.3,0.7,25.1,2.8,7.0,1008.0583333333332,2018,11
SIBU,2018-11-10,32.4,95.4,0.3,24.2,1.2,7.2,1009.1375,2018,11
SIBU,2018-11-11,4.8,89.6,0.8,24.6,0.5,7.0,1009.6916666666668,2018,11
SIBU,2018-11-12,1.0,89.7,1.2,24.7,3.0,6.8,1009.1166666666668,2018,11
SIBU,2018-11-13,3.2,83.1,1.8,24.8,1.3,7.0,1007.9833333333332,2018,11
SIBU,2018-11-14,58.2,85.8,1.6,24.8,3.8,7.2,1008.95,2018,11
SIBU,2018-11-15,39.4,85.3,1.1,24.4,4.0,7.3,1010.05,2018,11
SIBU,2018-11-16,35.2,87.8,0.7,24.6,2.4,7.0,1010.1583333333332,2018,11
SIBU,2018-11-17,6.4,88.5,1.0,24.7,2.1,7.0,1010.8708333333332,2018,11
SIBU,2018-11-18,0.0,85.0,1.6,24.7,3.3,7.0,1011.3333333333334,2018,11
SIBU,2018-11-19,1.0,86.0,0.8,25.0,2.6,7.0,1011.6041666666666,2018,11
SIBU,2018-11-20,22.0,90.0,1.0,24.5,3.9,7.0,1011.2791666666668,2018,11
SIBU,2018-11-21,0.0,84.4,0.5,24.7,4.0,7.0,1010.5083333333332,2018,11
SIBU,2018-11-22,13.0,81.0,0.9,24.6,4.6,7.0,1010.925,2018,11
SIBU,2018-11-23,0.0,79.4,1.4,24.6,5.3,6.9,1011.0791666666668,2018,11
SIBU,2018-11-24,22.6,80.7,1.7,24.4,2.7,6.7,1011.25,2018,11
SIBU,2018-11-25,0.0,80.3,1.2,24.8,5.2,6.9,1011.2041666666668,2018,11
SIBU,2018-11-26,5.2,84.5,1.4,24.9,3.3,6.9,1011.2208333333332,2018,11
SIBU,2018-11-27,5.4,88.1,1.5,24.3,3.1,7.0,1011.4833333333332,2018,11
SIBU,2018-11-28,1.2,86.3,0.9,25.1,2.4,6.8,1011.0125,2018,11
SIBU,2018-11-29,14.8,89.0,1.0,25.5,3.9,7.0,1010.8833333333332,2018,11
SIBU,2018-11-30,1.6,91.1,1.0,25.0,2.3,7.0,1010.6958333333332,2018,11
SIBU,2018-12-01,50.2,89.0,1.2,24.5,4.6,7.1,1009.5583333333332,2018,12
SIBU,2018-12-02,3.2,87.8,0.8,24.7,3.1,6.7,1008.7166666666668,2018,12
SIBU,2018-12-03,3.6,85.4,1.0,25.1,3.1,7.0,1008.8541666666666,2018,12
SIBU,2018-12-04,22.8,91.7,1.1,24.8,3.0,7.1,1009.5083333333332,2018,12
SIBU,2018-12-05,10.0,86.5,1.1,25.1,1.9,7.0,1008.125,2018,12
SIBU,2018-12-06,25.4,88.6,2.2,24.3,3.8,6.7,1007.4083333333332,2018,12
SIBU,2018-12-07,15.4,89.0,1.2,24.7,4.4,7.2,1008.3375,2018,12
SIBU,2018-12-08,5.9,88.8,1.4,24.7,2.5,7.1,1009.6416666666668,2018,12
SIBU,2018-12-09,31.0,82.6,1.7,25.0,5.3,6.8,1009.0916666666668,2018,12
SIBU,2018-12-10,2.2,89.3,1.5,25.0,3.0,7.0,1008.825,2018,12
SIBU,2018-12-11,30.2,88.6,1.5,25.1,1.8,7.2,1009.2083333333334,2018,12
SIBU,2018-12-12,9.6,88.7,1.4,24.9,1.0,7.0,1010.15,2018,12
SIBU,2018-12-13,78.6,85.8,1.3,25.3,3.8,7.0,1010.0,2018,12
SIBU,2018-12-14,63.6,88.7,1.2,25.0,3.8,7.1,1010.1,2018,12
SIBU,2018-12-15,0.0,83.3,1.5,25.2,4.3,7.0,1010.4,2018,12
SIBU,2018-12-16,5.8,81.7,0.9,25.0,3.2,7.0,1011.2416666666668,2018,12
SIBU,2018-12-17,69.2,86.0,1.4,24.2,3.8,7.0,1012.1666666666666,2018,12
SIBU,2018-12-18,0.0,84.1,1.3,24.7,3.6,7.1,1011.925,2018,12
SIBU,2018-12-19,5.4,88.3,1.4,24.6,2.3,7.0,1011.8,2018,12
SIBU,2018-12-20,1.6,91.5,1.4,24.2,1.6,7.0,1012.0541666666668,2018,12
SIBU,2018-12-21,57.4,90.8,1.7,24.2,4.1,7.3,1010.1458333333334,2018,12
SIBU,2018-12-22,4.2,89.0,1.0,24.5,3.5,7.1,1010.1083333333332,2018,12
SIBU,2018-12-23,0.0,82.6,0.9,24.7,3.1,7.0,1009.375,2018,12
SIBU,2018-12-24,0.0,82.9,1.0,25.1,3.4,7.0,1008.9458333333332,2018,12
SIBU,2018-12-25,0.0,82.4,1.1,25.1,3.1,7.0,1009.1625,2018,12
SIBU,2018-12-26,4.8,83.3,1.9,24.8,4.2,7.0,1008.825,2018,12
SIBU,2018-12-27,11.0,88.6,1.3,23.7,2.9,7.1,1009.3333333333334,2018,12
SIBU,2018-12-28,1.0,84.4,2.2,24.0,3.6,7.0,1009.075,2018,12
SIBU,2018-12-29,2.2,81.4,1.9,24.5,4.2,6.9,1009.5208333333334,2018,12
SIBU,2018-12-30,0.8,87.9,1.4,25.2,4.2,7.0,1010.3708333333332,2018,12
SIBU,2018-12-31,18.2,93.0,1.2,25.0,1.4,7.0,1010.3541666666666,2018,12
SIBU,2019-01-01,27.0,95.5,1.3,24.9,0.6,7.0,1009.9333333333332,2019,1
SIBU,2019-01-02,0.2,84.2,1.8,24.8,3.3,7.0,1010.4041666666668,2019,1
SIBU,2019-01-03,0.0,83.0,1.3,24.9,4.0,7.0,1011.8833333333332,2019,1
SIBU,2019-01-04,0.0,82.0,1.2,25.7,4.2,7.0,1012.4416666666668,2019,1
SIBU,2019-01-05,0.4,81.0,1.0,25.7,4.1,6.9,1011.5291666666668,2019,1
SIBU,2019-01-06,2.0,84.3,1.0,25.7,4.2,7.0,1010.8041666666668,2019,1
SIBU,2019-01-07,3.6,88.1,1.4,25.0,3.8,7.0,1010.6791666666668,2019,1
SIBU,2019-01-08,8.6,92.9,0.8,24.7,1.1,7.0,1010.8541666666666,2019,1
SIBU,2019-01-09,11.2,93.2,1.6,24.6,3.3,7.0,1011.2916666666666,2019,1
SIBU,2019-01-10,0.0,86.8,1.2,24.7,3.1,7.0,1010.4958333333332,2019,1
SIBU,2019-01-11,5.8,87.3,1.1,25.0,3.8,7.0,1010.0791666666668,2019,1
SIBU,2019-01-12,1.6,87.2,1.2,25.0,3.1,7.0,1010.1,2019,1
SIBU,2019-01-13,20.6,93.3,1.4,24.6,2.6,7.0,1009.6916666666668,2019,1
SIBU,2019-01-14,3.6,89.1,0.9,25.0,2.7,6.9,1008.8291666666668,2019,1
SIBU,2019-01-15,5.0,86.3,1.0,24.9,3.4,7.0,1008.625,2019,1
SIBU,2019-01-16,45.6,85.8,1.3,24.4,4.5,7.0,1008.9875,2019,1
SIBU,2019-01-17,43.6,87.3,1.6,24.3,3.2,7.0,1008.7083333333334,2019,1
SIBU,2019-01-18,0.0,87.8,1.2,25.0,3.0,7.0,1008.2666666666668,2019,1
SIBU,2019-01-19,25.2,90.3,1.5,24.8,3.9,7.0,1008.3833333333332,2019,1
SIBU,2019-01-20,9.8,88.2,1.6,25.3,3.7,7.0,1009.0541666666668,2019,1
SIBU,2019-01-21,1.4,92.9,1.5,25.1,3.0,7.1,1009.85,2019,1
SIBU,2019-01-22,8.6,91.7,1.1,24.6,2.4,7.0,1010.9166666666666,2019,1
SIBU,2019-01-23,0.6,88.0,1.9,24.0,2.6,7.1,1011.35,2019,1
SIBU,2019-01-24,19.0,92.7,1.2,24.3,3.7,7.0,1011.3541666666666,2019,1
SIBU,2019-01-25,7.4,91.1,1.3,24.8,2.4,7.0,1011.9625,2019,1
SIBU,2019-01-26,2.0,87.2,1.2,24.8,2.6,7.0,1011.8666666666668,2019,1
SIBU,2019-01-27,0.0,84.4,1.4,24.5,3.2,7.0,1011.3333333333334,2019,1
SIBU,2019-01-28,22.8,90.3,1.0,24.7,3.8,7.0,1010.85,2019,1
SIBU,2019-01-29,65.8,87.8,1.8,25.1,3.8,7.2,1010.6416666666668,2019,1
SIBU,2019-01-30,88.0,90.6,1.6,24.5,3.8,7.1,1010.9791666666666,2019,1
SIBU,2019-01-31,23.0,91.2,1.2,24.4,3.0,7.0,1012.0583333333332,2019,1
SIBU,2019-02-01,0.0,90.0,1.1,25.2,3.4,7.0,1011.6083333333332,2019,2
SIBU,2019-02-02,2.8,88.4,1.3,25.5,2.6,7.0,1011.0416666666666,2019,2
SIBU,2019-02-03,5.2,90.0,1.4,25.3,3.4,7.0,1011.5541666666668,2019,2
SIBU,2019-02-04,1.0,91.5,1.3,24.7,1.9,7.0,1012.1708333333332,2019,2
SIBU,2019-02-05,4.4,89.4,1.6,24.6,3.4,7.0,1012.35,2019,2
SIBU,2019-02-06,0.4,87.4,1.2,24.9,3.1,7.0,1011.175,2019,2
SIBU,2019-02-07,69.6,88.9,1.4,25.4,3.8,7.0,1011.225,2019,2
SIBU,2019-02-08,3.2,90.5,1.5,24.0,2.0,7.2,1011.8875,2019,2
SIBU,2019-02-09,0.0,84.2,1.9,24.7,4.0,7.0,1011.4541666666668,2019,2
SIBU,2019-02-10,1.0,86.1,1.4,25.1,2.8,7.0,1012.65,2019,2
SIBU,2019-02-11,8.8,90.4,1.4,24.7,3.5,7.0,1013.45,2019,2
SIBU,2019-02-12,90.2,82.1,1.4,25.0,3.8,7.0,1012.9333333333332,2019,2
SIBU,2019-02-13,5.6,90.2,1.3,24.4,3.2,7.2,1014.0583333333332,2019,2
SIBU,2019-02-14,25.2,82.9,1.5,24.9,4.8,7.0,1011.9791666666666,2019,2
SIBU,2019-02-15,3.2,89.9,1.1,24.6,1.9,7.0,1012.3625,2019,2
SIBU,2019-02-16,5.8,92.5,0.7,24.2,1.3,7.0,1012.8666666666668,2019,2
SIBU,2019-02-17,40.8,86.6,0.9,24.5,4.0,7.0,1012.0458333333332,2019,2
SIBU,2019-02-18,0.0,81.4,1.3,24.8,2.1,7.1,1012.5583333333332,2019,2
SIBU,2019-02-19,0.0,80.5,1.1,25.3,4.2,7.0,1012.1583333333332,2019,2
SIBU,2019-02-20,88.0,83.5,1.4,25.7,3.8,7.0,1012.6666666666666,2019,2
SIBU,2019-02-21,0.2,87.6,1.6,24.4,3.0,7.2,1012.9958333333332,2019,2
SIBU,2019-02-22,4.8,85.5,1.0,25.2,3.4,7.0,1011.2333333333332,2019,2
SIBU,2019-02-23,0.0,86.4,1.9,25.3,4.3,7.0,1009.9333333333332,2019,2
SIBU,2019-02-24,68.4,94.6,1.2,23.8,3.8,7.2,1010.7583333333332,2019,2
SIBU,2019-02-25,0.6,87.0,1.6,24.4,3.8,6.8,1011.0083333333332,2019,2
SIBU,2019-02-26,3.2,82.7,2.1,24.7,5.8,6.6,1009.675,2019,2
SIBU,2019-02-27,0.0,81.3,1.9,24.5,4.0,7.0,1008.3875,2019,2
SIBU,2019-02-28,0.0,86.9,2.0,24.2,2.3,7.0,1009.4083333333332,2019,2
SIBU,2019-03-01,0.0,83.5,1.7,23.8,3.1,7.0,1010.4416666666668,2019,3
SIBU,2019-03-02,0.0,84.8,1.4,24.1,2.8,7.0,1009.3541666666666,2019,3
SIBU,2019-03-03,2.4,86.6,1.4,24.7,2.6,7.0,1009.0416666666666,2019,3
SIBU,2019-03-04,0.0,87.3,1.3,24.7,2.4,7.0,1009.3833333333332,2019,3
SIBU,2019-03-05,11.0,84.8,1.8,25.0,4.6,7.0,1009.6875,2019,3
SIBU,2019-03-06,1.0,84.3,1.4,24.3,4.3,6.8,1011.1666666666666,2019,3
SIBU,2019-03-07,2.8,86.6,1.3,24.7,2.9,7.0,1011.2291666666666,2019,3
SIBU,2019-03-08,0.0,87.3,1.1,24.9,3.4,7.0,1011.2208333333332,2019,3
SIBU,2019-03-09,0.0,86.3,1.2,25.1,4.0,7.0,1011.475,2019,3
SIBU,2019-03-10,39.0,80.0,1.5,24.7,4.9,7.0,1011.3833333333332,2019,3
SIBU,2019-03-11,0.0,83.8,1.5,24.0,4.0,7.1,1012.3416666666668,2019,3
SIBU,2019-03-12,0.0,80.4,1.4,24.6,4.6,7.0,1011.5458333333332,2019,3
SIBU,2019-03-13,0.0,80.2,1.4,24.2,4.7,7.0,1012.0958333333332,2019,3
SIBU,2019-03-14,29.0,82.5,1.7,24.5,3.7,7.0,1012.3625,2019,3
SIBU,2019-03-15,4.8,86.6,1.5,24.6,4.0,7.0,1011.7083333333334,2019,3
SIBU,2019-03-16,0.0,83.4,1.7,24.6,3.5,7.0,1012.0333333333332,2019,3
SIBU,2019-03-17,0.0,79.4,1.2,23.9,4.2,7.0,1011.7583333333332,2019,3
SIBU,2019-03-18,0.8,84.6,1.5,24.5,4.3,7.0,1010.9583333333334,2019,3
SIBU,2019-03-19,0.0,79.9,1.5,24.6,5.1,7.0,1010.1958333333332,2019,3
SIBU,2019-03-20,0.0,80.4,1.5,25.1,5.3,7.0,1009.6333333333332,2019,3
SIBU,2019-03-21,0.0,79.7,1.2,25.2,3.8,7.0,1009.6,2019,3
SIBU,2019-03-22,0.0,78.6,1.3,25.1,5.8,7.0,1009.825,2019,3
SIBU,2019-03-23,0.0,77.4,1.0,25.4,4.9,7.0,1009.8625,2019,3
SIBU,2019-03-24,0.0,81.3,1.4,25.3,4.8,7.0,1009.3833333333332,2019,3
SIBU,2019-03-25,0.0,79.4,1.3,24.4,3.9,7.0,1009.9833333333332,2019,3
SIBU,2019-03-26,1.6,86.6,1.7,24.4,3.6,7.0,1011.125,2019,3
SIBU,2019-03-27,3.4,85.5,1.6,24.7,2.3,6.9,1011.525,2019,3
SIBU,2019-03-28,65.6,91.4,1.3,24.7,3.8,7.3,1011.7791666666668,2019,3
SIBU,2019-03-29,0.0,81.2,2.1,24.6,4.5,7.0,1009.9708333333332,2019,3
SIBU,2019-03-30,0.6,89.2,1.1,24.6,2.6,6.8,1010.2833333333332,2019,3
SIBU,2019-03-31,6.8,83.7,1.4,25.0,3.9,7.0,1010.9791666666666,2019,3
SIBU,2019-04-01,0.0,83.3,1.6,24.9,4.5,7.0,1011.3583333333332,2019,4
SIBU,2019-04-02,2.2,85.9,1.3,24.7,2.2,7.0,1011.1708333333332,2019,4
SIBU,2019-04-03,1.8,80.8,1.2,24.8,4.3,6.9,1011.3583333333332,2019,4
SIBU,2019-04-04,10.8,85.4,1.4,24.9,4.1,7.0,1011.0916666666668,2019,4
SIBU,2019-04-05,0.0,80.8,1.0,25.4,4.3,7.0,1010.9041666666668,2019,4
SIBU,2019-04-06,22.2,82.6,1.4,25.1,4.7,7.0,1010.6291666666668,2019,4
SIBU,2019-04-07,0.0,80.2,1.0,25.3,3.8,7.0,1010.4125,2019,4
SIBU,2019-04-08,3.6,86.7,1.0,25.8,3.8,7.0,1009.55,2019,4
SIBU,2019-04-09,0.0,82.3,1.2,25.7,4.5,7.0,1009.1791666666668,2019,4
SIBU,2019-04-10,0.0,84.3,1.0,25.9,4.8,7.0,1009.1333333333332,2019,4
SIBU,2019-04-11,0.0,84.5,1.2,25.9,4.5,7.0,1009.0791666666668,2019,4
SIBU,2019-04-12,68.2,83.5,1.4,25.3,3.8,7.0,1009.225,2019,4
SIBU,2019-04-13,6.2,92.5,1.4,24.5,3.8,7.1,1010.85,2019,4
SIBU,2019-04-14,0.0,82.3,2.1,25.3,4.5,7.1,1010.6583333333332,2019,4
SIBU,2019-04-15,0.0,85.2,1.2,25.8,5.0,7.0,1009.7333333333332,2019,4
SIBU,2019-04-16,9.6,87.6,1.5,25.3,3.8,7.0,1009.775,2019,4
SIBU,2019-04-17,0.4,84.5,1.2,25.5,3.5,7.0,1010.2541666666668,2019,4
SIBU,2019-04-18,111.8,85.8,1.3,26.0,3.8,7.0,1009.1166666666668,2019,4
SIBU,2019-04-19,20.8,96.7,1.0,24.6,2.8,7.2,1008.9916666666668,2019,4
SIBU,2019-04-20,0.0,84.9,1.4,25.2,5.1,7.0,1008.0041666666668,2019,4
SIBU,2019-04-21,1.9,83.1,1.8,25.4,5.0,6.8,1007.1291666666668,2019,4
SIBU,2019-04-22,1.2,91.2,1.0,26.0,4.5,7.0,1006.85,2019,4
SIBU,2019-04-23,5.0,92.2,1.2,26.0,3.2,7.0,1007.1291666666668,2019,4
SIBU,2019-04-24,7.6,95.5,0.8,25.7,1.9,7.0,1007.9708333333332,2019,4
SIBU,2019-04-25,67.8,91.2,1.1,25.9,3.8,7.0,1007.5458333333332,2019,4
SIBU,2019-04-26,8.2,93.6,0.8,25.3,1.9,7.0,1008.1833333333332,2019,4
SIBU,2019-04-27,53.4,92.6,1.6,25.2,2.5,7.1,1009.0583333333332,2019,4
SIBU,2019-04-28,1.9,91.8,1.8,24.3,2.2,7.2,1011.2541666666668,2019,4
SIBU,2019-04-29,0.0,81.9,2.0,25.1,2.7,7.0,1009.8666666666668,2019,4
SIBU,2019-04-30,0.0,86.5,1.1,25.7,3.9,7.0,1009.1583333333332,2019,4
SIBU,2019-05-01,20.0,86.8,1.7,25.2,4.2,7.0,1009.6458333333334,2019,5
SIBU,2019-05-02,0.0,81.6,1.5,25.8,4.3,7.0,1010.2666666666668,2019,5
SIBU,2019-05-03,6.4,83.8,1.4,26.4,4.7,6.9,1010.4416666666668,2019,5
SIBU,2019-05-04,0.2,90.5,1.7,25.3,3.3,7.0,1010.9625,2019,5
SIBU,2019-05-05,0.0,85.5,1.4,25.8,4.2,7.0,1010.3166666666668,2019,5
SIBU,2019-05-06,0.0,81.5,1.9,25.5,3.7,7.0,1010.2333333333332,2019,5
SIBU,2019-05-07,0.0,75.1,1.8,25.3,4.5,6.8,1008.5625,2019,5
SIBU,2019-05-08,0.0,77.7,1.2,25.9,4.9,6.9,1007.9958333333332,2019,5
SIBU,2019-05-09,0.0,85.2,1.5,25.6,4.9,7.0,1008.6583333333332,2019,5
SIBU,2019-05-10,0.0,77.1,1.9,25.2,5.1,6.9,1009.8541666666666,2019,5
SIBU,2019-05-11,0.8,81.8,1.5,25.5,4.4,7.0,1010.6125,2019,5
SIBU,2019-05-12,0.0,80.3,1.2,25.7,4.3,7.0,1009.9416666666668,2019,5
SIBU,2019-05-13,11.4,85.0,1.1,26.1,5.0,7.0,1009.4458333333332,2019,5
SIBU,2019-05-14,4.0,96.0,1.9,24.6,1.6,7.1,1010.3583333333332,2019,5
SIBU,2019-05-15,2.6,83.7,1.3,25.1,4.9,6.9,1009.5875,2019,5
SIBU,2019-05-16,6.8,91.2,1.3,25.5,2.3,7.0,1010.3625,2019,5
SIBU,2019-05-17,0.0,81.7,1.6,25.0,4.2,7.0,1010.625,2019,5
SIBU,2019-05-18,0.0,81.3,1.7,25.7,4.4,7.0,1010.075,2019,5
SIBU,2019-05-19,40.2,90.3,1.3,25.5,3.3,7.0,1010.0375,2019,5
SIBU,2019-05-20,3.0,85.8,1.4,25.3,3.4,7.0,1010.225,2019,5
SIBU,2019-05-21,1.4,92.6,1.8,24.1,2.0,7.0,1010.6416666666668,2019,5
SIBU,2019-05-22,0.0,80.4,1.3,24.6,4.6,6.9,1010.125,2019,5
SIBU,2019-05-23,24.4,91.0,0.9,24.7,2.0,7.0,1010.775,2019,5
SIBU,2019-05-24,0.0,82.4,1.4,25.1,4.0,7.0,1010.2083333333334,2019,5
SIBU,2019-05-25,0.0,79.2,1.4,25.4,4.4,6.8,1009.0416666666666,2019,5
SIBU,2019-05-26,0.4,85.0,1.3,25.4,4.9,7.0,1009.1583333333332,2019,5
SIBU,2019-05-27,0.0,85.4,1.2,25.7,3.7,7.0,1008.65,2019,5
SIBU,2019-05-28,0.0,87.0,1.2,25.6,4.5,7.0,1007.5625,2019,5
SIBU,2019-05-29,0.0,92.4,1.4,25.0,1.5,7.0,1007.4583333333334,2019,5
SIBU,2019-05-30,2.6,94.4,1.1,24.6,1.1,7.1,1008.3708333333332,2019,5
SIBU,2019-05-31,13.2,85.2,1.3,25.2,4.5,7.0,1007.3291666666668,2019,5
SIBU,2019-06-01,14.6,89.0,1.6,24.9,1.7,7.1,1007.6375,2019,6
SIBU,2019-06-02,11.8,90.4,1.5,25.2,3.1,7.2,1008.3208333333332,2019,6
SIBU,2019-06-03,4.2,93.5,1.2,25.2,1.3,7.0,1008.3875,2019,6
SIBU,2019-06-04,0.0,92.4,1.4,24.5,2.9,7.0,1009.4708333333332,2019,6
SIBU,2019-06-05,11.2,84.6,1.6,25.0,2.8,7.1,1007.9791666666666,2019,6
SIBU,2019-06-06,0.4,88.3,1.8,25.2,3.5,6.8,1008.8041666666668,2019,6
SIBU,2019-06-07,19.0,93.0,1.5,25.4,1.1,7.2,1009.9791666666666,2019,6
SIBU,2019-06-08,16.0,91.3,1.1,25.4,3.8,7.0,1010.525,2019,6
SIBU,2019-06-09,1.2,88.0,1.3,25.3,3.4,7.0,1009.9708333333332,2019,6
SIBU,2019-06-10,1.2,83.5,1.6,25.1,3.7,7.0,1008.8416666666668,2019,6
SIBU,2019-06-11,0.4,80.7,1.4,25.5,3.8,7.0,1009.225,2019,6
SIBU,2019-06-12,45.8,82.6,1.9,25.3,5.2,7.2,1009.6833333333332,2019,6
SIBU,2019-06-13,15.2,93.4,1.9,24.4,3.2,7.1,1010.7916666666666,2019,6
SIBU,2019-06-14,0.0,85.5,1.9,25.1,3.9,7.0,1009.7041666666668,2019,6
SIBU,2019-06-15,0.0,81.4,1.2,25.2,4.0,7.0,1009.6375,2019,6
SIBU,2019-06-16,2.6,90.8,1.7,24.4,1.3,7.0,1010.4916666666668,2019,6
SIBU,2019-06-17,0.0,85.5,1.7,24.5,2.7,7.0,1010.4,2019,6
SIBU,2019-06-18,0.4,81.0,1.5,25.0,4.3,7.0,1010.0458333333332,2019,6
SIBU,2019-06-19,10.6,88.3,1.6,24.8,4.2,7.0,1009.7875,2019,6
SIBU,2019-06-20,16.6,87.3,1.9,24.6,3.2,7.2,1009.3166666666668,2019,6
SIBU,2019-06-21,0.0,85.5,1.6,24.9,3.9,7.0,1008.5416666666666,2019,6
SIBU,2019-06-22,9.6,83.8,1.7,25.1,4.3,7.0,1007.8458333333332,2019,6
SIBU,2019-06-23,0.0,80.7,1.6,25.4,4.1,7.0,1008.225,2019,6
SIBU,2019-06-24,0.0,80.2,1.4,25.7,3.9,7.0,1009.5166666666668,2019,6
SIBU,2019-06-25,0.0,81.6,1.3,25.6,4.2,7.0,1009.9916666666668,2019,6
SIBU,2019-06-26,3.2,88.7,1.4,25.0,2.7,7.0,1010.0041666666668,2019,6
SIBU,2019-06-27,15.2,88.1,1.8,24.3,3.1,7.0,1010.1333333333332,2019,6
SIBU,2019-06-28,0.0,82.3,1.7,25.1,3.6,7.0,1009.3833333333332,2019,6
SIBU,2019-06-29,0.8,81.4,1.3,26.1,4.1,7.0,1008.1833333333332,2019,6
SIBU,2019-06-30,0.0,80.8,1.6,25.5,4.0,7.0,1008.5208333333334,2019,6
SIBU,2019-07-01,0.8,84.1,1.7,24.9,4.0,7.0,1008.9833333333332,2019,7
SIBU,2019-07-02,0.0,85.2,1.3,25.6,3.7,7.0,1008.8458333333332,2019,7
SIBU,2019-07-03,16.0,85.5,1.7,25.4,3.9,7.0,1009.7125,2019,7
SIBU,2019-07-04,0.0,86.5,1.8,24.0,2.0,7.0,1011.6583333333332,2019,7
SIBU,2019-07-05,0.0,79.1,1.5,25.2,5.1,6.8,1009.4375,2019,7
SIBU,2019-07-06,0.0,78.9,1.2,25.2,4.1,6.8,1008.7,2019,7
SIBU,2019-07-07,1.2,79.8,1.2,25.3,3.5,6.8,1009.7166666666668,2019,7
SIBU,2019-07-08,0.0,82.9,1.5,24.5,4.1,7.0,1011.0541666666668,2019,7
SIBU,2019-07-09,0.2,79.8,1.6,23.9,4.9,7.0,1010.6291666666668,2019,7
SIBU,2019-07-10,0.0,79.1,1.4,24.4,4.3,6.8,1010.8458333333332,2019,7
SIBU,2019-07-11,11.0,85.9,1.4,25.0,1.5,7.0,1011.0833333333334,2019,7
SIBU,2019-07-12,0.0,87.0,1.8,23.9,1.3,7.2,1012.025,2019,7
SIBU,2019-07-13,0.0,82.8,1.5,24.6,4.7,7.0,1011.0458333333332,2019,7
SIBU,2019-07-14,0.0,79.2,1.7,24.2,4.3,7.0,1009.6208333333332,2019,7
SIBU,2019-07-15,0.0,76.5,1.6,23.9,4.3,7.0,1008.6291666666668,2019,7
SIBU,2019-07-16,0.0,74.9,1.6,23.6,4.3,6.9,1008.2458333333332,2019,7
SIBU,2019-07-17,0.0,76.3,1.0,23.7,4.4,6.7,1007.5458333333332,2019,7
SIBU,2019-07-18,0.0,76.0,1.3,24.1,4.0,7.0,1007.1333333333332,2019,7
SIBU,2019-07-19,0.0,81.2,1.1,25.3,3.4,7.0,1007.6083333333332,2019,7
SIBU,2019-07-20,25.4,82.8,1.1,25.5,4.6,7.0,1008.075,2019,7
SIBU,2019-07-21,27.0,94.0,1.4,24.4,3.8,7.0,1008.5125,2019,7
SIBU,2019-07-22,9.4,93.0,1.8,24.3,2.1,7.1,1009.1666666666666,2019,7
SIBU,2019-07-23,0.0,88.2,1.6,24.0,3.4,7.0,1009.5083333333332,2019,7
SIBU,2019-07-24,0.0,85.4,1.5,24.8,2.1,7.0,1010.4208333333332,2019,7
SIBU,2019-07-25,7.6,87.6,1.9,23.7,1.0,7.0,1011.25,2019,7
